Var 1,Var 2,Paired,Additive,Difference
0.0170659590869329,0,0.0209497683911946,0.0170659590869329,0.00388380930426167
0.0170659590869329,0,0.0140591273381247,0.0170659590869329,-0.00300683174880816
0.0170659590869329,0.00137991722322045,0.0174330424020686,0.0184458763101534,-0.00101283390808475
0.0258935190650333,0.0240054199275577,0.0546984080310353,0.049898938992591,0.00479946903844435
0.0258935190650333,0.0141468113714732,0.041810888472489,0.0400403304365066,0.0017705580359824
0.0258935190650333,0.0164333099180538,0.0321573926652023,0.0423268289830871,-0.0101694363178848
0.0258935190650333,0.00847343947944853,0.033269365686004,0.0343669585444819,-0.00109759285847789
0.0258935190650333,0.007672921576849,0.0321322649046485,0.0335664406418823,-0.00143417573723388
0.0258935190650333,0.0132658330961926,0.0324762204931519,0.039159352161226,-0.00668313166807404
0.0258935190650333,0.00576476119953865,0.0391684942540396,0.031658280264572,0.00751021398946757
0.0258935190650333,0.00136372199943087,0.0273177931459075,0.0272572410644642,6.05520814432534e-05
0.0258935190650333,0.000280639993236848,0.0287792871559311,0.0261741590582702,0.00260512809766096
0.0258935190650333,0.00464077547088827,0.0327085739789008,0.0305342945359216,0.00217427944297921
0.0258935190650333,0,0.029885911974801,0.0258935190650333,0.00399239290976768
0.0258935190650333,0,0.0227095816017064,0.0258935190650333,-0.00318393746332698
0.0258935190650333,0.000667386539194703,0.0274801583412482,0.026560905604228,0.000919252737020135
0.0258935190650333,0,0.0228273984238496,0.0258935190650333,-0.00306612064118376
0.0258935190650333,0,0.0306254675155398,0.0258935190650333,0.0047319484505065
0.0258935190650333,0.00101871870610386,0.0276432629879096,0.0269122377711372,0.000731025216772398
0.0234232777649182,0.0110763380733845,0.0288602222123836,0.0344996158383027,-0.00563939362591908
0.0234232777649182,0.0182219738295624,0.0418612137762335,0.0416452515944806,0.000215962181752939
0.0234232777649182,0.000516706571755194,0.0337389621080641,0.0239399843366733,0.00979897777139078
0.0234232777649182,0.00918668375241516,0.0371153115946418,0.0326099615173333,0.00450535007730848
0.0234232777649182,0.011225957519802,0.0342772590118248,0.0346492352847202,-0.000371976272895425
0.0234232777649182,0.0114555351629111,0.0331752510912518,0.0348788129278292,-0.00170356183657742
0.0234232777649182,0.00305282982981384,0.0278474301177776,0.026476107594732,0.0013713225230456
0.0234232777649182,0.000545755162372875,0.0227308398032214,0.023969032927291,-0.00123819312406967
0.0234232777649182,-0.000268026464893518,0.0343301844914011,0.0231552513000246,0.0111749331913764
0.0234232777649182,0,0.0195995862800939,0.0234232777649182,-0.00382369148482423
0.0234232777649182,0,0.0169550434605518,0.0234232777649182,-0.00646823430436635
0.0234232777649182,-0.00018584557877231,0.026113255445018,0.0232374321861458,0.00287582325887212
0.0234232777649182,0,0.0237601003531712,0.0234232777649182,0.000336822588253006
0.0234232777649182,0,0.0191769182882029,0.0234232777649182,-0.00424635947671529
0.0234232777649182,0.000457946210991835,0.0291897223736581,0.02388122397591,0.0053084983977481
0.0107919328724411,0.0146500707336997,0.0274053397306603,0.0254420036061408,0.0019633361245195
0.0107919328724411,0.00515393901066555,0.0174729719605359,0.0159458718831066,0.00152710007742926
0.0107919328724411,0.0087407547642989,0.0199620735965728,0.01953268763674,0.000429385959832853
0.0107919328724411,0.0143097329692091,0.0213528958350917,0.0251016658416502,-0.00374877000655847
0.0107919328724411,0.00750944131211622,0.0161611964038414,0.0183013741845573,-0.00214017778071586
0.0107919328724411,0.000702828125405798,0.0123431484264824,0.0114947609978469,0.000848387428635475
0.0107919328724411,-0.000905041653952595,0.00785998115797341,0.00988689121848849,-0.00202691006051508
0.0107919328724411,0.000890810044352686,0.0116541852839215,0.0116827429167938,-2.85576328722739e-05
0.0107919328724411,0,0.00947010042158172,0.0107919328724411,-0.00132183245085937
0.0107919328724411,0,0.0128194072196625,0.0107919328724411,0.00202747434722142
0.0107919328724411,0.000326292924184167,0.00998936841337853,0.0111182257966253,-0.00112885738324673
0.0107919328724411,0,0.00744020983861247,0.0107919328724411,-0.00335172303382861
0.0107919328724411,0,0.014552956243014,0.0107919328724411,0.00376102337057295
0.0107919328724411,0.00148776147448185,0.0076831870931195,0.0122796943469229,-0.00459650725380344
0.0140770163293518,0.00485378264498368,0.0323079093008789,0.0189307989743354,0.0133771103265434
0.0140770163293518,0.0111583844276126,0.0198181477324567,0.0252354007569643,-0.00541725302450761
0.0140770163293518,0.0147041485250424,0.0260249451609728,0.0287811648543942,-0.00275621969342142
0.0140770163293518,0.00727876042481172,0.0244848507323452,0.0213557767541635,0.00312907397818174
0.0140770163293518,0.000664061237747402,0.0107599846985792,0.0147410775670992,-0.00398109286851992
0.0140770163293518,-7.47697397653602e-05,0.01151515406627,0.0140022465895864,-0.00248709252331635
0.0140770163293518,0.00635571887459581,0.0205388875332769,0.0204327352039476,0.000106152329329375
0.0140770163293518,0,0.0147168100256823,0.0140770163293518,0.000639793696330548
0.0140770163293518,0,0.0185811414288156,0.0140770163293518,0.00450412509946382
0.0140770163293518,0.000920491820537441,0.0150956979223214,0.0149975081498892,9.81897724322469e-05
0.0140770163293518,0,0.0165937425761129,0.0140770163293518,0.0025167262467611
0.0140770163293518,0,0.0143910177720948,0.0140770163293518,0.000314001442743026
0.0140770163293518,0.000876874823772201,0.0183680868256096,0.014953891153124,0.00341419567248563
0.00700159552982046,0.00753172667812997,0.0112715174006131,0.0145333222079504,-0.00326180480733735
0.00700159552982046,0.00955256533779727,0.0210745478683316,0.0165541608676177,0.0045203870007139
0.00700159552982046,0.00885069107373214,0.0106164999697436,0.0158522866035526,-0.00523578663380905
0.00700159552982046,0.00123860764170006,0.00221867661203182,0.00824020317152052,-0.0060215265594887
0.00700159552982046,-0.000233987168723597,0.00764481637930082,0.00676760836109686,0.00087720801820396
0.00700159552982046,0.00962818924400916,0.0150902674828362,0.0166297847738296,-0.00153951729099346
0.00700159552982046,0,0.0132924958451309,0.00700159552982046,0.00629090031531039
0.00700159552982046,0,0.00622216339542853,0.00700159552982046,-0.000779432134391932
0.00700159552982046,0.000427886133568529,0.00669246586008332,0.00742948166338899,-0.000737015803305667
0.00700159552982046,0,0.00900633048725702,0.00700159552982046,0.00200473495743656
0.00700159552982046,0,0.0053700393754562,0.00700159552982046,-0.00163155615436427
0.00700159552982046,0.00200805272398056,0.0084342553910373,0.00900964825380102,-0.000575392862763716
0.00805352533432088,0.0141195849927678,0.0226662977631891,0.0221731103270886,0.000493187436100408
0.00805352533432088,0.00954260626668601,0.0131778181251766,0.0175961316010069,-0.00441831347583028
0.00805352533432088,0.00134111596040023,0.0129038189381536,0.00939464129472111,0.00350917764343248
0.00805352533432088,0.000132765812547392,0.00829666239163842,0.00818629114686827,0.000110371244770143
0.00805352533432088,0.00380758431904319,0.0212712226136107,0.0118611096533641,0.00941011296024662
0.00805352533432088,0,0.00649605395897837,0.00805352533432088,-0.00155747137534251
0.00805352533432088,0,0.00839614761860678,0.00805352533432088,0.000342622284285896
0.00805352533432088,0.000332265696428157,0.0096764173122753,0.00838579103074904,0.00129062628152626
0.00805352533432088,0,0.0105289001274247,0.00805352533432088,0.00247537479310382
0.00805352533432088,0,0.0101508152686388,0.00805352533432088,0.0020972899343179
0.00805352533432088,0.000456805777407414,0.00975414670334616,0.00851033111172829,0.00124381559161786
0.0113657717439481,0.00984228401639558,0.0187183174836144,0.0212080557603437,-0.00248973827672925
0.0113657717439481,0.00598227781175284,0.0175865084261875,0.0173480495557009,0.00023845887048661
0.0113657717439481,0.000293500650527426,0.00918285243133568,0.0116592723944755,-0.00247641996313984
0.0113657717439481,0.00419878954093372,0.0172655871105479,0.0155645612848818,0.00170102582566611
0.0113657717439481,0,0.0112253924047338,0.0113657717439481,-0.000140379339214328
0.0113657717439481,0,0.0114312911549217,0.0113657717439481,6.55194109735937e-05
0.0113657717439481,0.000107887632272269,0.0124440153097648,0.0114736593762204,0.000970355933544408
0.0113657717439481,0,0.00987752383485964,0.0113657717439481,-0.00148824790908846
0.0113657717439481,0,0.0139173366899415,0.0113657717439481,0.00255156494599339
0.0113657717439481,0.00137658369922382,0.0136070673585132,0.0127423554431719,0.000864711915341322
0.00624134309619764,-0.00224960287394446,0.00793995012202631,0.00399174022225317,0.00394820989977313
0.00624134309619764,-0.000195919080126138,0.00754405708778269,0.0060454240160715,0.00149863307171119
0.00624134309619764,0.00386937699898828,0.0170529672857521,0.0101107200951859,0.0069422471905662
0.00624134309619764,0,0.0101119596363,0.00624134309619764,0.00387061654010236
0.00624134309619764,0,0.00759311618907083,0.00624134309619764,0.00135177309287319
0.00624134309619764,0.000484784932238271,0.00866355688088119,0.00672612802843591,0.00193742885244528
0.00624134309619764,0,0.00765782814587145,0.00624134309619764,0.00141648504967381
0.00624134309619764,0,0.0105290453499957,0.00624134309619764,0.00428770225379805
0.00624134309619764,0.00206454997085546,0.00821412553052002,0.0083058930670531,-9.17675365330797e-05
0.00174128744390486,0.000393995209613413,0.00184192116624249,0.00213528265351827,-0.000293361487275781
0.00174128744390486,0.00461847501609784,0.00717306061849014,0.00635976246000269,0.000813298158487448
0.00174128744390486,0,0.00116197230119737,0.00174128744390486,-0.000579315142707489
0.00174128744390486,0,0.0018747171851099,0.00174128744390486,0.000133429741205047
0.00174128744390486,0.000479164361403353,0.000842619972584726,0.00222045180530821,-0.00137783183272348
0.00174128744390486,0,-0.000318836889876628,0.00174128744390486,-0.00206012433378149
0.00174128744390486,0,0.000316281099952781,0.00174128744390486,-0.00142500634395208
0.00174128744390486,0.00157348165371528,0.00272680210166016,0.00331476909762014,-0.000587966995959976
-1.85642624676899e-05,0.00664879682280253,0.00185769858108387,0.00663023256033484,-0.00477253397925097
-1.85642624676899e-05,0,0.000247953779400855,-1.85642624676899e-05,0.000266518041868545
-1.85642624676899e-05,0,0.000254789237212265,-1.85642624676899e-05,0.000273353499679955
-1.85642624676899e-05,0.000201786741666043,-0.000111149124953006,0.000183222479198354,-0.00029437160415136
-1.85642624676899e-05,0,0.000508230483373975,-1.85642624676899e-05,0.000526794745841665
-1.85642624676899e-05,0,0.000443540014381139,-1.85642624676899e-05,0.000462104276848828
-1.85642624676899e-05,0.00253354972395056,0.0015435974249521,0.00251498546148287,-0.000971388036530777
0.00742042113456901,0,0.00699717423282748,0.00742042113456901,-0.000423246901741535
0.00742042113456901,0,0.00905321853074569,0.00742042113456901,0.00163279739617667
0.00742042113456901,-0.000582477624794228,0.000800644454061111,0.00683794350977479,-0.00603729905571368
0.00742042113456901,0,0.00609483309442165,0.00742042113456901,-0.00132558804014737
0.00742042113456901,0,0.00177908755994663,0.00742042113456901,-0.00564133357462239
0.00742042113456901,0.000398316601111588,0.00528944538987924,0.0078187377356806,-0.00252929234580137
0,0,0,0,0
0,0.000224049868487831,-0.000158307247562088,0.000224049868487831,-0.00038235711604992
0,0,0,0,0
0,0,0,0,0
0,0.00047237034202373,0.00129311150434945,0.00047237034202373,0.000820741162325719
0,-0.000639331683406532,0.000683771960886086,-0.000639331683406532,0.00132310364429262
0,0,0,0,0
0,0,0,0,0
0,0.000885207451953442,0.00159412874276138,0.000885207451953442,0.00070892129080794
0.000120766450865745,0,0.000258762603888968,0.000120766450865745,0.000137996153023223
0.000120766450865745,0,0.000225744175824629,0.000120766450865745,0.000104977724958885
0.000120766450865745,0.00131849500885537,0.000383645003075802,0.00143926145972112,-0.00105561645664532
0,0,0,0,0
0,0.000219003168429593,0.00354844499173292,0.000219003168429593,0.00332944182330332
0,0.00116647807541926,0.000238462368803835,0.00116647807541926,-0.000928015706615428
